2020-11-03 23:31:30 status unpacked dmsetup:armhf 2:1.02.155-3
2020-11-03 23:31:30 status half-configured dmsetup:armhf 2:1.02.155-3
2020-11-03 23:31:30 status installed dmsetup:armhf 2:1.02.155-3
2020-11-03 23:31:30 configure libmount1:armhf 2.33.1-0.1 <none>
2020-11-03 23:31:30 status unpacked libmount1:armhf 2.33.1-0.1
2020-11-03 23:31:30 status half-configured libmount1:armhf 2.33.1-0.1
2020-11-03 23:31:30 status installed libmount1:armhf 2.33.1-0.1
2020-11-03 23:31:30 configure libapt-pkg5.0:armhf 1.8.2.1 <none>
2020-11-03 23:31:30 status unpacked libapt-pkg5.0:armhf 1.8.2.1
2020-11-03 23:31:30 status half-configured libapt-pkg5.0:armhf 1.8.2.1
2020-11-03 23:31:30 status installed libapt-pkg5.0:armhf 1.8.2.1
2020-11-03 23:31:30 configure libsemanage1:armhf 2.8-2 <none>
2020-11-03 23:31:30 status unpacked libsemanage1:armhf 2.8-2
2020-11-03 23:31:30 status half-configured libsemanage1:armhf 2.8-2
2020-11-03 23:31:30 status installed libsemanage1:armhf 2.8-2
2020-11-03 23:31:30 configure net-tools:armhf 1.60+git20180626.aebd88e-1 <none>
2020-11-03 23:31:30 status unpacked net-tools:armhf 1.60+git20180626.aebd88e-1
2020-11-03 23:31:30 status half-configured net-tools:armhf 1.60+git20180626.aebd88e-1
2020-11-03 23:31:30 status installed net-tools:armhf 1.60+git20180626.aebd88e-1
2020-11-03 23:31:30 configure tar:armhf 1.30+dfsg-6 <none>
2020-11-03 23:31:30 status unpacked tar:armhf 1.30+dfsg-6
2020-11-03 23:31:30 status half-configured tar:armhf 1.30+dfsg-6
2020-11-03 23:31:30 status installed tar:armhf 1.30+dfsg-6
2020-11-03 23:31:30 configure libldap-2.4-2:armhf 2.4.47+dfsg-3+rpi1+deb10u2 <none>
2020-11-03 23:31:30 status unpacked libldap-2.4-2:armhf 2.4.47+dfsg-3+rpi1+deb10u2
2020-11-03 23:31:30 status half-configured libldap-2.4-2:armhf 2.4.47+dfsg-3+rpi1+deb10u2
2020-11-03 23:31:30 status installed libldap-2.4-2:armhf 2.4.47+dfsg-3+rpi1+deb10u2
2020-11-03 23:31:30 configure coreutils:armhf 8.30-3 <none>
2020-11-03 23:31:30 status unpacked coreutils:armhf 8.30-3
2020-11-03 23:31:30 status half-configured coreutils:armhf 8.30-3
2020-11-03 23:31:30 status installed coreutils:armhf 8.30-3
2020-11-03 23:31:30 configure fdisk:armhf 2.33.1-0.1 <none>
2020-11-03 23:31:30 status unpacked fdisk:armhf 2.33.1-0.1
2020-11-03 23:31:30 status half-configured fdisk:armhf 2.33.1-0.1
2020-11-03 23:31:30 status installed fdisk:armhf 2.33.1-0.1
2020-11-03 23:31:30 configure dpkg:armhf 1.19.7 <none>
2020-11-03 23:31:30 status unpacked dpkg:armhf 1.19.7
2020-11-03 23:31:30 status half-configured dpkg:armhf 1.19.7
2020-11-03 23:31:30 status installed dpkg:armhf 1.19.7
2020-11-03 23:31:30 configure readline-common:all 7.0-5 <none>
2020-11-03 23:31:30 status unpacked readline-common:all 7.0-5
2020-11-03 23:31:30 status half-configured readline-common:all 7.0-5
2020-11-03 23:31:31 status installed readline-common:all 7.0-5
2020-11-03 23:31:31 configure libreadline7:armhf 7.0-5 <none>
2020-11-03 23:31:31 status unpacked libreadline7:armhf 7.0-5
2020-11-03 23:31:31 status half-configured libreadline7:armhf 7.0-5
2020-11-03 23:31:31 status installed libreadline7:armhf 7.0-5
2020-11-03 23:31:31 configure gnupg-utils:armhf 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:31:31 status unpacked gnupg-utils:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status half-configured gnupg-utils:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status installed gnupg-utils:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 configure grep:armhf 3.3-1 <none>
2020-11-03 23:31:31 status unpacked grep:armhf 3.3-1
2020-11-03 23:31:31 status half-configured grep:armhf 3.3-1
2020-11-03 23:31:31 status installed grep:armhf 3.3-1
2020-11-03 23:31:31 configure perl-base:armhf 5.28.1-6 <none>
2020-11-03 23:31:31 status unpacked perl-base:armhf 5.28.1-6
2020-11-03 23:31:31 status half-configured perl-base:armhf 5.28.1-6
2020-11-03 23:31:31 status installed perl-base:armhf 5.28.1-6
2020-11-03 23:31:31 configure init-system-helpers:all 1.56+nmu1 <none>
2020-11-03 23:31:31 status unpacked init-system-helpers:all 1.56+nmu1
2020-11-03 23:31:31 status half-configured init-system-helpers:all 1.56+nmu1
2020-11-03 23:31:31 status installed init-system-helpers:all 1.56+nmu1
2020-11-03 23:31:31 configure gzip:armhf 1.9-3 <none>
2020-11-03 23:31:31 status unpacked gzip:armhf 1.9-3
2020-11-03 23:31:31 status half-configured gzip:armhf 1.9-3
2020-11-03 23:31:31 status installed gzip:armhf 1.9-3
2020-11-03 23:31:31 configure procps:armhf 2:3.3.15-2 <none>
2020-11-03 23:31:31 status unpacked procps:armhf 2:3.3.15-2
2020-11-03 23:31:31 status half-configured procps:armhf 2:3.3.15-2
2020-11-03 23:31:31 status installed procps:armhf 2:3.3.15-2
2020-11-03 23:31:31 configure gpgconf:armhf 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:31:31 status unpacked gpgconf:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status half-configured gpgconf:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status installed gpgconf:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 configure gpg:armhf 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:31:31 status unpacked gpg:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status half-configured gpg:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status installed gpg:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 configure gpg-agent:armhf 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:31:31 status unpacked gpg-agent:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status half-configured gpg-agent:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status installed gpg-agent:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 configure gpgsm:armhf 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:31:31 status unpacked gpgsm:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status half-configured gpgsm:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 status installed gpgsm:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:31 configure debconf:all 1.5.71 <none>
2020-11-03 23:31:31 status unpacked debconf:all 1.5.71
2020-11-03 23:31:31 status half-configured debconf:all 1.5.71
2020-11-03 23:31:32 status installed debconf:all 1.5.71
2020-11-03 23:31:32 configure tzdata:all 2020d-0+deb10u1 <none>
2020-11-03 23:31:32 status unpacked tzdata:all 2020d-0+deb10u1
2020-11-03 23:31:32 status half-configured tzdata:all 2020d-0+deb10u1
2020-11-03 23:31:34 status installed tzdata:all 2020d-0+deb10u1
2020-11-03 23:31:34 configure libpam0g:armhf 1.3.1-5+rpt2 <none>
2020-11-03 23:31:34 status unpacked libpam0g:armhf 1.3.1-5+rpt2
2020-11-03 23:31:34 status half-configured libpam0g:armhf 1.3.1-5+rpt2
2020-11-03 23:31:34 status installed libpam0g:armhf 1.3.1-5+rpt2
2020-11-03 23:31:34 configure ucf:all 3.0038+nmu1 <none>
2020-11-03 23:31:34 status unpacked ucf:all 3.0038+nmu1
2020-11-03 23:31:34 status half-configured ucf:all 3.0038+nmu1
2020-11-03 23:31:35 status installed ucf:all 3.0038+nmu1
2020-11-03 23:31:35 configure gpg-wks-server:armhf 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:31:35 status unpacked gpg-wks-server:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:35 status half-configured gpg-wks-server:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:35 status installed gpg-wks-server:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:31:35 configure dash:armhf 0.5.10.2-5 <none>
2020-11-03 23:31:35 status unpacked dash:armhf 0.5.10.2-5
2020-11-03 23:31:35 status half-configured dash:armhf 0.5.10.2-5
2020-11-03 23:31:38 status installed dash:armhf 0.5.10.2-5
2020-11-03 23:31:38 configure libssl1.1:armhf 1.1.1d-0+deb10u3+rpt1 <none>
2020-11-03 23:31:38 status unpacked libssl1.1:armhf 1.1.1d-0+deb10u3+rpt1
2020-11-03 23:31:38 status half-configured libssl1.1:armhf 1.1.1d-0+deb10u3+rpt1
2020-11-03 23:31:39 status installed libssl1.1:armhf 1.1.1d-0+deb10u3+rpt1
2020-11-03 23:31:39 configure libpam-modules-bin:armhf 1.3.1-5+rpt2 <none>
2020-11-03 23:31:39 status unpacked libpam-modules-bin:armhf 1.3.1-5+rpt2
2020-11-03 23:31:39 status half-configured libpam-modules-bin:armhf 1.3.1-5+rpt2
2020-11-03 23:31:39 status installed libpam-modules-bin:armhf 1.3.1-5+rpt2
2020-11-03 23:31:39 configure libcryptsetup12:armhf 2:2.1.0-5+deb10u2 <none>
2020-11-03 23:31:39 status unpacked libcryptsetup12:armhf 2:2.1.0-5+deb10u2
2020-11-03 23:31:39 status half-configured libcryptsetup12:armhf 2:2.1.0-5+deb10u2
2020-11-03 23:31:39 status installed libcryptsetup12:armhf 2:2.1.0-5+deb10u2
2020-11-03 23:31:39 configure libkrb5-3:armhf 1.17-3 <none>
2020-11-03 23:31:39 status unpacked libkrb5-3:armhf 1.17-3
2020-11-03 23:31:39 status half-configured libkrb5-3:armhf 1.17-3
2020-11-03 23:31:39 status installed libkrb5-3:armhf 1.17-3
2020-11-03 23:31:39 configure openssl:armhf 1.1.1d-0+deb10u3+rpt1 <none>
2020-11-03 23:31:39 status unpacked openssl:armhf 1.1.1d-0+deb10u3+rpt1
2020-11-03 23:31:39 status half-configured openssl:armhf 1.1.1d-0+deb10u3+rpt1
2020-11-03 23:31:39 status installed openssl:armhf 1.1.1d-0+deb10u3+rpt1
2020-11-03 23:31:39 configure crda:armhf 3.18-1 <none>
2020-11-03 23:31:39 status unpacked crda:armhf 3.18-1
2020-11-03 23:31:39 status half-configured crda:armhf 3.18-1
2020-11-03 23:31:39 status installed crda:armhf 3.18-1
2020-11-03 23:31:39 configure libkmod2:armhf 26-1 <none>
2020-11-03 23:31:39 status unpacked libkmod2:armhf 26-1
2020-11-03 23:31:39 status half-configured libkmod2:armhf 26-1
2020-11-03 23:31:39 status installed libkmod2:armhf 26-1
2020-11-03 23:31:39 configure libpam-modules:armhf 1.3.1-5+rpt2 <none>
2020-11-03 23:31:39 status unpacked libpam-modules:armhf 1.3.1-5+rpt2
2020-11-03 23:31:39 status half-configured libpam-modules:armhf 1.3.1-5+rpt2
2020-11-03 23:31:39 status installed libpam-modules:armhf 1.3.1-5+rpt2
2020-11-03 23:31:39 configure kmod:armhf 26-1 <none>
2020-11-03 23:31:39 status unpacked kmod:armhf 26-1
2020-11-03 23:31:39 status half-configured kmod:armhf 26-1
2020-11-03 23:31:40 status installed kmod:armhf 26-1
2020-11-03 23:31:40 configure ca-certificates:all 20200601~deb10u1 <none>
2020-11-03 23:31:40 status unpacked ca-certificates:all 20200601~deb10u1
2020-11-03 23:31:40 status half-configured ca-certificates:all 20200601~deb10u1
2020-11-03 23:32:13 status installed ca-certificates:all 20200601~deb10u1
2020-11-03 23:32:13 status triggers-pending ca-certificates:all 20200601~deb10u1
2020-11-03 23:32:13 configure libgssapi-krb5-2:armhf 1.17-3 <none>
2020-11-03 23:32:13 status unpacked libgssapi-krb5-2:armhf 1.17-3
2020-11-03 23:32:13 status half-configured libgssapi-krb5-2:armhf 1.17-3
2020-11-03 23:32:13 status installed libgssapi-krb5-2:armhf 1.17-3
2020-11-03 23:32:13 configure passwd:armhf 1:4.5-1.1 <none>
2020-11-03 23:32:13 status unpacked passwd:armhf 1:4.5-1.1
2020-11-03 23:32:13 status half-configured passwd:armhf 1:4.5-1.1
2020-11-03 23:32:14 status installed passwd:armhf 1:4.5-1.1
2020-11-03 23:32:14 configure libpam-runtime:all 1.3.1-5+rpt2 <none>
2020-11-03 23:32:14 status unpacked libpam-runtime:all 1.3.1-5+rpt2
2020-11-03 23:32:14 status half-configured libpam-runtime:all 1.3.1-5+rpt2
2020-11-03 23:32:15 status installed libpam-runtime:all 1.3.1-5+rpt2
2020-11-03 23:32:15 configure login:armhf 1:4.5-1.1 <none>
2020-11-03 23:32:15 status unpacked login:armhf 1:4.5-1.1
2020-11-03 23:32:15 status half-configured login:armhf 1:4.5-1.1
2020-11-03 23:32:16 status installed login:armhf 1:4.5-1.1
2020-11-03 23:32:16 configure adduser:all 3.118 <none>
2020-11-03 23:32:16 status unpacked adduser:all 3.118
2020-11-03 23:32:16 status half-configured adduser:all 3.118
2020-11-03 23:32:17 status installed adduser:all 3.118
2020-11-03 23:32:17 configure openssh-client:armhf 1:7.9p1-10+deb10u2 <none>
2020-11-03 23:32:17 status unpacked openssh-client:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:17 status half-configured openssh-client:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:18 status installed openssh-client:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:18 configure wpasupplicant:armhf 2:2.7+git20190128+0c1e29f-6+deb10u2 <none>
2020-11-03 23:32:18 status unpacked wpasupplicant:armhf 2:2.7+git20190128+0c1e29f-6+deb10u2
2020-11-03 23:32:18 status half-configured wpasupplicant:armhf 2:2.7+git20190128+0c1e29f-6+deb10u2
2020-11-03 23:32:20 status installed wpasupplicant:armhf 2:2.7+git20190128+0c1e29f-6+deb10u2
2020-11-03 23:32:20 configure dirmngr:armhf 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:32:20 status unpacked dirmngr:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:20 status half-configured dirmngr:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:20 status installed dirmngr:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:20 configure util-linux:armhf 2.33.1-0.1 <none>
2020-11-03 23:32:20 status unpacked util-linux:armhf 2.33.1-0.1
2020-11-03 23:32:20 status half-configured util-linux:armhf 2.33.1-0.1
2020-11-03 23:32:22 status installed util-linux:armhf 2.33.1-0.1
2020-11-03 23:32:22 configure mount:armhf 2.33.1-0.1 <none>
2020-11-03 23:32:22 status unpacked mount:armhf 2.33.1-0.1
2020-11-03 23:32:22 status half-configured mount:armhf 2.33.1-0.1
2020-11-03 23:32:22 status installed mount:armhf 2.33.1-0.1
2020-11-03 23:32:22 configure openssh-sftp-server:armhf 1:7.9p1-10+deb10u2 <none>
2020-11-03 23:32:22 status unpacked openssh-sftp-server:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:22 status half-configured openssh-sftp-server:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:22 status installed openssh-sftp-server:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:22 configure gpg-wks-client:armhf 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:32:22 status unpacked gpg-wks-client:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:22 status half-configured gpg-wks-client:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:22 status installed gpg-wks-client:armhf 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:22 configure openssh-server:armhf 1:7.9p1-10+deb10u2 <none>
2020-11-03 23:32:22 status unpacked openssh-server:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:22 status half-configured openssh-server:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:33 status installed openssh-server:armhf 1:7.9p1-10+deb10u2
2020-11-03 23:32:33 configure systemd:armhf 241-7~deb10u4+rpi1 <none>
2020-11-03 23:32:33 status unpacked systemd:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:33 status half-configured systemd:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:38 status installed systemd:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:38 configure udev:armhf 241-7~deb10u4+rpi1 <none>
2020-11-03 23:32:38 status unpacked udev:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:38 status half-configured udev:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:44 status installed udev:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:44 configure gnupg:all 2.2.12-1+rpi1+deb10u1 <none>
2020-11-03 23:32:44 status unpacked gnupg:all 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:44 status half-configured gnupg:all 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:44 status installed gnupg:all 2.2.12-1+rpi1+deb10u1
2020-11-03 23:32:44 configure systemd-sysv:armhf 241-7~deb10u4+rpi1 <none>
2020-11-03 23:32:44 status unpacked systemd-sysv:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:44 status half-configured systemd-sysv:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:45 status installed systemd-sysv:armhf 241-7~deb10u4+rpi1
2020-11-03 23:32:45 configure init:armhf 1.56+nmu1 <none>
2020-11-03 23:32:45 status unpacked init:armhf 1.56+nmu1
2020-11-03 23:32:45 status half-configured init:armhf 1.56+nmu1
2020-11-03 23:32:45 status installed init:armhf 1.56+nmu1
2020-11-03 23:32:45 configure raspbian-archive-keyring:all 20120528.2 <none>
2020-11-03 23:32:45 status unpacked raspbian-archive-keyring:all 20120528.2
2020-11-03 23:32:45 status half-configured raspbian-archive-keyring:all 20120528.2
2020-11-03 23:32:45 status installed raspbian-archive-keyring:all 20120528.2
2020-11-03 23:32:45 configure apt:armhf 1.8.2.1 <none>
2020-11-03 23:32:45 status unpacked apt:armhf 1.8.2.1
2020-11-03 23:32:45 status half-configured apt:armhf 1.8.2.1
2020-11-03 23:32:50 status installed apt:armhf 1.8.2.1
2020-11-03 23:32:50 trigproc libc-bin:armhf 2.28-10+rpi1 <none>
2020-11-03 23:32:50 status half-configured libc-bin:armhf 2.28-10+rpi1
2020-11-03 23:32:50 status installed libc-bin:armhf 2.28-10+rpi1
2020-11-03 23:32:50 trigproc ca-certificates:all 20200601~deb10u1 <none>
2020-11-03 23:32:50 status half-configured ca-certificates:all 20200601~deb10u1
2020-11-03 23:33:07 status installed ca-certificates:all 20200601~deb10u1
